May 26 2022     02:16:12 am     Elt: 000300 Seconds.  Real Time: 000301
ID: No spectrum identifier defined
Memory Size: 1024 Chls  Conversion Gain: 1024  Adc Offset: 0000 Chls

 Chn    Counts  ROI
   0,        0, 000
   1,        0, 000
   2,        0, 000
   3,        0, 000
   4,        0, 000
   5,        0, 000
   6,        0, 000
   7,        0, 001
   8,       21, 001
   9,      145, 001
  10,      173, 001
  11,      190, 001
  12,      175, 001
  13,      225, 001
  14,      227, 001
  15,      220, 001
  16,      255, 001
  17,      262, 001
  18,      346, 001
  19,      398, 001
  20,      451, 001
  21,      423, 001
  22,      415, 001
  23,      307, 001
  24,      320, 001
  25,      253, 001
  26,      273, 001
  27,      237, 001
  28,      253, 001
  29,      249, 001
  30,      240, 001
  31,      263, 000
  32,      258, 000
  33,      234, 000
  34,      268, 000
  35,      280, 002
  36,      306, 002
  37,      313, 002
  38,      324, 002
  39,      322, 002
  40,      307, 002
  41,      326, 002
  42,      331, 000
  43,      321, 000
  44,      368, 003
  45,      367, 003
  46,      373, 003
  47,      376, 003
  48,      391, 003
  49,      360, 003
  50,      412, 003
  51,      415, 003
  52,      421, 000
  53,      447, 000
  54,      501, 000
  55,      483, 000
  56,      530, 000
  57,      555, 000
  58,      478, 000
  59,      497, 000
  60,      444, 000
  61,      465, 000
  62,      487, 000
  63,      453, 000
  64,      455, 000
  65,      460, 000
  66,      465, 000
  67,      446, 000
  68,      451, 000
  69,      443, 000
  70,      414, 000
  71,      425, 000
  72,      441, 000
  73,      423, 000
  74,      406, 000
  75,      430, 000
  76,      412, 000
  77,      466, 000
  78,      378, 000
  79,      419, 000
  80,      422, 000
  81,      423, 000
  82,      425, 004
  83,      397, 004
  84,      407, 004
  85,      394, 004
  86,      398, 004
  87,      411, 004
  88,      412, 004
  89,      393, 004
  90,      414, 004
  91,      437, 004
  92,      416, 004
  93,      400, 000
  94,      374, 000
  95,      428, 000
  96,      425, 000
  97,      408, 000
  98,      425, 000
  99,      401, 000
 100,      417, 000
 101,      376, 000
 102,      402, 000
 103,      373, 000
 104,      393, 000
 105,      389, 000
 106,      399, 000
 107,      422, 000
 108,      447, 000
 109,      401, 000
 110,      341, 000
 111,      391, 000
 112,      422, 000
 113,      404, 000
 114,      399, 000
 115,      391, 000
 116,      380, 000
 117,      423, 000
 118,      354, 000
 119,      391, 000
 120,      378, 000
 121,      395, 000
 122,      420, 000
 123,      379, 000
 124,      448, 000
 125,      378, 000
 126,      419, 000
 127,      424, 000
 128,      416, 000
 129,      408, 000
 130,      419, 000
 131,      455, 000
 132,      501, 000
 133,      484, 000
 134,      503, 000
 135,      530, 000
 136,      525, 000
 137,      508, 000
 138,      537, 000
 139,      561, 000
 140,      481, 000
 141,      527, 000
 142,      508, 000
 143,      531, 000
 144,      538, 000
 145,      493, 000
 146,      474, 000
 147,      497, 000
 148,      509, 000
 149,      498, 000
 150,      481, 000
 151,      479, 000
 152,      478, 000
 153,      458, 000
 154,      460, 000
 155,      480, 000
 156,      454, 000
 157,      444, 000
 158,      461, 000
 159,      436, 000
 160,      441, 000
 161,      432, 000
 162,      451, 000
 163,      450, 000
 164,      434, 000
 165,      433, 000
 166,      425, 000
 167,      408, 000
 168,      431, 000
 169,      413, 000
 170,      395, 000
 171,      405, 000
 172,      394, 000
 173,      403, 000
 174,      351, 000
 175,      391, 000
 176,      396, 000
 177,      381, 000
 178,      385, 000
 179,      393, 000
 180,      356, 000
 181,      359, 000
 182,      356, 000
 183,      333, 000
 184,      326, 000
 185,      318, 000
 186,      320, 000
 187,      339, 000
 188,      329, 000
 189,      369, 000
 190,      310, 000
 191,      333, 000
 192,      305, 000
 193,      313, 000
 194,      316, 000
 195,      304, 000
 196,      301, 000
 197,      305, 000
 198,      313, 000
 199,      293, 000
 200,      279, 005
 201,      297, 005
 202,      294, 005
 203,      272, 005
 204,      256, 005
 205,      275, 005
 206,      255, 005
 207,      276, 005
 208,      271, 005
 209,      258, 005
 210,      257, 005
 211,      254, 005
 212,      295, 005
 213,      244, 005
 214,      271, 005
 215,      262, 005
 216,      269, 005
 217,      234, 005
 218,      255, 005
 219,      230, 005
 220,      260, 005
 221,      252, 000
 222,      234, 000
 223,      231, 000
 224,      225, 000
 225,      236, 000
 226,      260, 000
 227,      257, 000
 228,      221, 000
 229,      241, 000
 230,      240, 000
 231,      249, 000
 232,      243, 000
 233,      257, 000
 234,      243, 000
 235,      257, 000
 236,      219, 006
 237,      230, 006
 238,      220, 006
 239,      218, 006
 240,      245, 006
 241,      225, 006
 242,      232, 006
 243,      239, 006
 244,      217, 006
 245,      233, 006
 246,      212, 006
 247,      205, 006
 248,      210, 006
 249,      232, 006
 250,      226, 006
 251,      217, 006
 252,      200, 006
 253,      246, 006
 254,      220, 006
 255,      213, 006
 256,      213, 006
 257,      232, 000
 258,      208, 000
 259,      220, 000
 260,      195, 000
 261,      225, 000
 262,      179, 000
 263,      215, 000
 264,      213, 000
 265,      222, 000
 266,      268, 000
 267,      213, 000
 268,      217, 000
 269,      229, 000
 270,      231, 000
 271,      196, 000
 272,      210, 000
 273,      215, 000
 274,      235, 000
 275,      238, 000
 276,      234, 000
 277,      247, 000
 278,      224, 000
 279,      227, 000
 280,      239, 000
 281,      227, 000
 282,      219, 000
 283,      234, 000
 284,      201, 000
 285,      240, 000
 286,      211, 000
 287,      245, 000
 288,      225, 000
 289,      198, 000
 290,      238, 000
 291,      231, 000
 292,      220, 000
 293,      228, 000
 294,      215, 000
 295,      216, 000
 296,      228, 000
 297,      223, 000
 298,      221, 000
 299,      239, 000
 300,      222, 000
 301,      218, 000
 302,      218, 000
 303,      210, 000
 304,      201, 000
 305,      206, 000
 306,      191, 000
 307,      160, 000
 308,      178, 000
 309,      159, 000
 310,      157, 000
 311,      159, 000
 312,      130, 000
 313,      156, 000
 314,      126, 000
 315,      123, 000
 316,      117, 000
 317,      123, 000
 318,      109, 000
 319,      100, 000
 320,       87, 000
 321,       88, 000
 322,      103, 000
 323,       94, 000
 324,       64, 000
 325,       84, 000
 326,       68, 000
 327,       62, 000
 328,       71, 000
 329,       71, 000
 330,      102, 000
 331,       64, 000
 332,       69, 000
 333,       65, 000
 334,       71, 000
 335,       79, 000
 336,       63, 000
 337,       67, 000
 338,       54, 000
 339,       66, 000
 340,       52, 000
 341,       58, 000
 342,       57, 000
 343,       57, 000
 344,       61, 000
 345,       48, 000
 346,       47, 000
 347,       43, 000
 348,       50, 000
 349,       43, 000
 350,       49, 000
 351,       55, 000
 352,       45, 000
 353,       59, 000
 354,       45, 000
 355,       42, 000
 356,       54, 000
 357,       57, 000
 358,       46, 000
 359,       44, 000
 360,       44, 000
 361,       59, 000
 362,       40, 000
 363,       37, 000
 364,       54, 000
 365,       46, 000
 366,       36, 000
 367,       42, 000
 368,       48, 000
 369,       41, 000
 370,       45, 000
 371,       40, 000
 372,       53, 000
 373,       41, 000
 374,       37, 000
 375,       39, 000
 376,       43, 000
 377,       41, 000
 378,       37, 000
 379,       42, 000
 380,       52, 000
 381,       34, 000
 382,       38, 000
 383,       37, 000
 384,       41, 000
 385,       25, 000
 386,       36, 000
 387,       42, 000
 388,       38, 000
 389,       41, 000
 390,       51, 000
 391,       36, 000
 392,       47, 000
 393,       41, 000
 394,       36, 000
 395,       37, 000
 396,       35, 000
 397,       40, 000
 398,       41, 000
 399,       42, 000
 400,       54, 000
 401,       44, 000
 402,       45, 000
 403,       49, 000
 404,       43, 000
 405,       57, 000
 406,       71, 000
 407,       77, 007
 408,       73, 007
 409,       80, 007
 410,      117, 007
 411,      138, 007
 412,      173, 007
 413,      153, 007
 414,      186, 007
 415,      241, 007
 416,      254, 007
 417,      307, 007
 418,      317, 007
 419,      350, 007
 420,      457, 007
 421,      517, 007
 422,      535, 007
 423,      601, 007
 424,      695, 007
 425,      719, 007
 426,      779, 007
 427,      876, 007
 428,      893, 007
 429,      953, 007
 430,      948, 007
 431,     1100, 007
 432,     1144, 007
 433,     1234, 007
 434,     1227, 007
 435,     1207, 007
 436,     1303, 007
 437,     1271, 007
 438,     1267, 007
 439,     1260, 007
 440,     1252, 007
 441,     1137, 007
 442,     1178, 007
 443,     1073, 007
 444,     1037, 007
 445,      992, 007
 446,      914, 007
 447,      815, 007
 448,      792, 007
 449,      661, 007
 450,      672, 007
 451,      534, 007
 452,      518, 007
 453,      428, 007
 454,      405, 007
 455,      328, 007
 456,      286, 007
 457,      261, 007
 458,      200, 007
 459,      166, 007
 460,      139, 007
 461,      118, 007
